Park Name,Year,Visits
Santa Monica Mountains NRA,1982,468144
Santa Monica Mountains NRA,1983,394100
Santa Monica Mountains NRA,1984,458423
Santa Monica Mountains NRA,1985,513073
Santa Monica Mountains NRA,1986,516064
Santa Monica Mountains NRA,1987,517811
Santa Monica Mountains NRA,1988,501450
Santa Monica Mountains NRA,1989,209908
Santa Monica Mountains NRA,1990,305972
Santa Monica Mountains NRA,1991,334272
Santa Monica Mountains NRA,1992,365215
Santa Monica Mountains NRA,1993,401739
Santa Monica Mountains NRA,1994,384324
Santa Monica Mountains NRA,1995,388047
Santa Monica Mountains NRA,1996,428524
Santa Monica Mountains NRA,1997,530198
Santa Monica Mountains NRA,1998,516249
Santa Monica Mountains NRA,1999,555529
Santa Monica Mountains NRA,2000,469344
Santa Monica Mountains NRA,2001,532898
Santa Monica Mountains NRA,2002,469376
Santa Monica Mountains NRA,2003,447776
Santa Monica Mountains NRA,2004,525859
Santa Monica Mountains NRA,2005,447190
Santa Monica Mountains NRA,2006,534378
Santa Monica Mountains NRA,2007,577686
Santa Monica Mountains NRA,2008,419374
Santa Monica Mountains NRA,2009,501573
Santa Monica Mountains NRA,2010,568371
Santa Monica Mountains NRA,2011,609636
Santa Monica Mountains NRA,2012,649471
Santa Monica Mountains NRA,2013,633054
Santa Monica Mountains NRA,2014,694714
Santa Monica Mountains NRA,2015,797126
Santa Monica Mountains NRA,2016,906606
Santa Monica Mountains NRA,2017,897593
Santa Monica Mountains NRA,2018,867154
Saratoga NHP,2019,145118
Saratoga NHP,1979,97241
Saratoga NHP,1980,97910
Saratoga NHP,1981,109018
Saratoga NHP,1982,121867
Saratoga NHP,1983,123519
Saratoga NHP,1984,119870
Saratoga NHP,1985,116922
Saratoga NHP,1986,189774
Saratoga NHP,1987,128776
Saratoga NHP,1988,129361
Saratoga NHP,1989,149280
Saratoga NHP,1990,163910
Saratoga NHP,1991,169919
Saratoga NHP,1992,154661
Saratoga NHP,1993,174913
Saratoga NHP,1994,200210
Saratoga NHP,1995,177278
Saratoga NHP,1996,137366
Saratoga NHP,1997,138405
Saratoga NHP,1998,170227
Saratoga NHP,1999,158602
Saratoga NHP,2000,163914
Saratoga NHP,2001,154897
Saratoga NHP,2002,142812
Saratoga NHP,2003,106862
Saratoga NHP,2004,114007
Saratoga NHP,2005,98394
Saratoga NHP,2006,99581
Saratoga NHP,2007,106708
Saratoga NHP,2008,88834
Saratoga NHP,2009,89366
Saratoga NHP,2010,63719
Saratoga NHP,2011,65043
Saratoga NHP,2012,57688
Saratoga NHP,2013,54364
Saratoga NHP,2014,58773
Saratoga NHP,2015,65010
Saratoga NHP,2016,102808
Saratoga NHP,2017,97781
Saratoga NHP,2018,135444
Saugus Iron Works NHS,2019,8150
Saugus Iron Works NHS,1979,32803
Saugus Iron Works NHS,1980,35692
Saugus Iron Works NHS,1981,38139
Saugus Iron Works NHS,1982,37581
Saugus Iron Works NHS,1983,38549
Saugus Iron Works NHS,1984,43498
Saugus Iron Works NHS,1985,40320
Saugus Iron Works NHS,1986,49500
Saugus Iron Works NHS,1987,69640
Saugus Iron Works NHS,1988,70857
Saugus Iron Works NHS,1989,75536
Saugus Iron Works NHS,1990,45652
Saugus Iron Works NHS,1991,47605
Saugus Iron Works NHS,1992,50138
Saugus Iron Works NHS,1993,34748
Saugus Iron Works NHS,1994,22095
Saugus Iron Works NHS,1995,20738
Saugus Iron Works NHS,1996,21451
Saugus Iron Works NHS,1997,19146
Saugus Iron Works NHS,1998,22917
Saugus Iron Works NHS,1999,22064
Saugus Iron Works NHS,2000,17713
Saugus Iron Works NHS,2001,17017
Saugus Iron Works NHS,2002,17243
Saugus Iron Works NHS,2003,14001
Saugus Iron Works NHS,2004,16316
Saugus Iron Works NHS,2005,14522
Saugus Iron Works NHS,2006,11153
Saugus Iron Works NHS,2007,4377
Saugus Iron Works NHS,2008,12433
Saugus Iron Works NHS,2009,10529
Saugus Iron Works NHS,2010,10775
Saugus Iron Works NHS,2011,11121
Saugus Iron Works NHS,2012,11611
Saugus Iron Works NHS,2013,8154
Saugus Iron Works NHS,2014,11181
Saugus Iron Works NHS,2015,9327
Saugus Iron Works NHS,2016,11159
Saugus Iron Works NHS,2017,12256
Saugus Iron Works NHS,2018,10660
Scotts Bluff NM,2019,166007
Scotts Bluff NM,1979,173291
Scotts Bluff NM,1980,109520
Scotts Bluff NM,1981,150183
Scotts Bluff NM,1982,170175
Scotts Bluff NM,1983,151984
Scotts Bluff NM,1984,153448
Scotts Bluff NM,1985,168616
Scotts Bluff NM,1986,170708
Scotts Bluff NM,1987,161896
Scotts Bluff NM,1988,147408
Scotts Bluff NM,1989,164050
Scotts Bluff NM,1990,171788
Scotts Bluff NM,1991,186813
Scotts Bluff NM,1992,152710
Scotts Bluff NM,1993,156056
Scotts Bluff NM,1994,141820
Scotts Bluff NM,1995,127385
Scotts Bluff NM,1996,132166
Scotts Bluff NM,1997,141613
Scotts Bluff NM,1998,141606
Scotts Bluff NM,1999,141453
Scotts Bluff NM,2000,119404
Scotts Bluff NM,2001,113135
Scotts Bluff NM,2002,111293
Scotts Bluff NM,2003,105611
Scotts Bluff NM,2004,107715
Scotts Bluff NM,2005,99567
Scotts Bluff NM,2006,98352
Scotts Bluff NM,2007,111890
Scotts Bluff NM,2008,111849
Scotts Bluff NM,2009,121391
Scotts Bluff NM,2010,133795
Scotts Bluff NM,2011,128811
Scotts Bluff NM,2012,122515
Scotts Bluff NM,2013,108127
Scotts Bluff NM,2014,119159
Scotts Bluff NM,2015,131122
Scotts Bluff NM,2016,130085
Scotts Bluff NM,2017,152560
Scotts Bluff NM,2018,142028
Sequoia NP,2019,1246053
Sequoia NP,1979,799576
Sequoia NP,1980,862397
Sequoia NP,1981,1083002
Sequoia NP,1982,1020500
Sequoia NP,1983,854233
Sequoia NP,1984,979632
Sequoia NP,1985,939468
Sequoia NP,1986,1056527
Sequoia NP,1987,1139389
Sequoia NP,1988,1031129
Sequoia NP,1989,1056020
Sequoia NP,1990,1063538
Sequoia NP,1991,1120278
Sequoia NP,1992,961095
Sequoia NP,1993,1066552
Sequoia NP,1994,1034133
Sequoia NP,1995,844582
Sequoia NP,1996,838060
Sequoia NP,1997,1008931
Sequoia NP,1998,861303
Sequoia NP,1999,873229
Sequoia NP,2000,838947
Sequoia NP,2001,870327
Sequoia NP,2002,920292
Sequoia NP,2003,979297
Sequoia NP,2004,1000177
Sequoia NP,2005,1004843
Sequoia NP,2006,954507
Sequoia NP,2007,979537
Sequoia NP,2008,930011
Sequoia NP,2009,965170
Sequoia NP,2010,1002979
Sequoia NP,2011,1006583
Sequoia NP,2012,1106584
Sequoia NP,2013,909274
Sequoia NP,2014,1039137
Sequoia NP,2015,1097464
Sequoia NP,2016,1254688
Sequoia NP,2017,1291256
Sequoia NP,2018,1229594
Shenandoah NP,2019,1425507
Shenandoah NP,1979,1521451
Shenandoah NP,1980,1699228
Shenandoah NP,1981,1819546
Shenandoah NP,1982,1751972
Shenandoah NP,1983,1768378
Shenandoah NP,1984,1869307
Shenandoah NP,1985,1933085
Shenandoah NP,1986,1843985
Shenandoah NP,1987,1767727
Shenandoah NP,1988,1937155
Shenandoah NP,1989,1873817
Shenandoah NP,1990,1771780
Shenandoah NP,1991,1939486
Shenandoah NP,1992,1822193
Shenandoah NP,1993,1951366
Shenandoah NP,1994,1926883
Shenandoah NP,1995,1757794
Shenandoah NP,1996,1571019
Shenandoah NP,1997,1587790
Shenandoah NP,1998,1473100
Shenandoah NP,1999,1339286
Shenandoah NP,2000,1419579
Shenandoah NP,2001,1498561
Shenandoah NP,2002,1389244
Shenandoah NP,2003,1163950
Shenandoah NP,2004,1261000
Shenandoah NP,2005,1094912
Shenandoah NP,2006,1076150
Shenandoah NP,2007,1107227
Shenandoah NP,2008,1075878
Shenandoah NP,2009,1120981
Shenandoah NP,2010,1253386
Shenandoah NP,2011,1209883
Shenandoah NP,2012,1210200
Shenandoah NP,2013,1136505
Shenandoah NP,2014,1255321
Shenandoah NP,2015,1321873
Shenandoah NP,2016,1437341
Shenandoah NP,2017,1458874
Shenandoah NP,2018,1264880
Shiloh NMP,2019,360989
Shiloh NMP,1979,318934
Shiloh NMP,1980,299615
Shiloh NMP,1981,322238
Shiloh NMP,1982,260177
Shiloh NMP,1983,272092
Shiloh NMP,1984,275345
Shiloh NMP,1985,264428
Shiloh NMP,1986,325958
Shiloh NMP,1987,336129
Shiloh NMP,1988,361575
Shiloh NMP,1989,338946
Shiloh NMP,1990,337191
Shiloh NMP,1991,400983
Shiloh NMP,1992,407986
Shiloh NMP,1993,341220
Shiloh NMP,1994,363441
Shiloh NMP,1995,330432
Shiloh NMP,1996,318936
Shiloh NMP,1997,345310
Shiloh NMP,1998,329067
Shiloh NMP,1999,357532
Shiloh NMP,2000,261472
Shiloh NMP,2001,356787
Shiloh NMP,2002,371118
Shiloh NMP,2003,391346
Shiloh NMP,2004,311149
Shiloh NMP,2005,315296
Shiloh NMP,2006,335657
Shiloh NMP,2007,368742
Shiloh NMP,2008,357340
Shiloh NMP,2009,404134
Shiloh NMP,2010,317046
Shiloh NMP,2011,387816
Shiloh NMP,2012,587620
Shiloh NMP,2013,536206
Shiloh NMP,2014,409086
Shiloh NMP,2015,356535
Shiloh NMP,2016,421862
Shiloh NMP,2017,435107
Shiloh NMP,2018,376099
Sitka NHP,2019,232876
Sitka NHP,1979,69189
Sitka NHP,1980,72743
Sitka NHP,1981,86984
Sitka NHP,1982,87316
Sitka NHP,1983,84830
Sitka NHP,1984,108046
Sitka NHP,1985,116946
Sitka NHP,1986,110580
Sitka NHP,1987,95060
Sitka NHP,1988,101020
Sitka NHP,1989,102503
Sitka NHP,1990,123693
Sitka NHP,1991,136110
Sitka NHP,1992,142467
Sitka NHP,1993,118843
Sitka NHP,1994,133010
Sitka NHP,1995,259365
Sitka NHP,1996,371210
Sitka NHP,1997,269606
Sitka NHP,1998,159965
Sitka NHP,1999,197809
Sitka NHP,2000,194053
Sitka NHP,2001,211984
Sitka NHP,2002,295094
Sitka NHP,2003,251036
Sitka NHP,2004,297139
Sitka NHP,2005,291610
Sitka NHP,2006,331393
Sitka NHP,2007,304799
Sitka NHP,2008,241407
Sitka NHP,2009,246866
Sitka NHP,2010,189176
Sitka NHP,2011,186864
Sitka NHP,2012,195157
Sitka NHP,2013,161157
Sitka NHP,2014,157297
Sitka NHP,2015,185150
Sitka NHP,2016,217141
Sitka NHP,2017,194880
Sitka NHP,2018,197017
Sleeping Bear Dunes NL,2019,1570001
Sleeping Bear Dunes NL,1979,733463
Sleeping Bear Dunes NL,1980,689274
Sleeping Bear Dunes NL,1981,759014
Sleeping Bear Dunes NL,1982,664945
Sleeping Bear Dunes NL,1983,658208
Sleeping Bear Dunes NL,1984,853186
Sleeping Bear Dunes NL,1985,897512
Sleeping Bear Dunes NL,1986,634435
Sleeping Bear Dunes NL,1987,1222811
Sleeping Bear Dunes NL,1988,1317530
Sleeping Bear Dunes NL,1989,1250416
Sleeping Bear Dunes NL,1990,1216870
Sleeping Bear Dunes NL,1991,1246333
Sleeping Bear Dunes NL,1992,1237181
Sleeping Bear Dunes NL,1993,1182843
Sleeping Bear Dunes NL,1994,1159676
Sleeping Bear Dunes NL,1995,1151957
Sleeping Bear Dunes NL,1996,1091005
Sleeping Bear Dunes NL,1997,1157616
Sleeping Bear Dunes NL,1998,1298205
Sleeping Bear Dunes NL,1999,1364834
Sleeping Bear Dunes NL,2000,1195084
Sleeping Bear Dunes NL,2001,1127107
Sleeping Bear Dunes NL,2002,1170873
Sleeping Bear Dunes NL,2003,1153962
Sleeping Bear Dunes NL,2004,1114615
Sleeping Bear Dunes NL,2005,1222313
Sleeping Bear Dunes NL,2006,1213026
Sleeping Bear Dunes NL,2007,1134314
Sleeping Bear Dunes NL,2008,1008135
Sleeping Bear Dunes NL,2009,1165836
Sleeping Bear Dunes NL,2010,1280932
Sleeping Bear Dunes NL,2011,1348304
Sleeping Bear Dunes NL,2012,1531560
Sleeping Bear Dunes NL,2013,1340007
Sleeping Bear Dunes NL,2014,1395401
Sleeping Bear Dunes NL,2015,1535633
Sleeping Bear Dunes NL,2016,1683553
Sleeping Bear Dunes NL,2017,1678126
Sleeping Bear Dunes NL,2018,1643600
Springfield Armory NHS,2019,20979
Springfield Armory NHS,1979,15607
Springfield Armory NHS,1980,17209
Springfield Armory NHS,1981,19161
Springfield Armory NHS,1982,18134
Springfield Armory NHS,1983,15626
Springfield Armory NHS,1984,17452
Springfield Armory NHS,1985,16123
Springfield Armory NHS,1986,18274
Springfield Armory NHS,1987,13705
Springfield Armory NHS,1988,0
Springfield Armory NHS,1989,4731
Springfield Armory NHS,1990,16534
Springfield Armory NHS,1991,16981
Springfield Armory NHS,1992,15630
Springfield Armory NHS,1993,12524
Springfield Armory NHS,1994,15513
Springfield Armory NHS,1995,31572
Springfield Armory NHS,1996,18991
Springfield Armory NHS,1997,16000
Springfield Armory NHS,1998,15247
Springfield Armory NHS,1999,16250
Springfield Armory NHS,2000,23987
Springfield Armory NHS,2001,27044
Springfield Armory NHS,2002,36680
Springfield Armory NHS,2003,29814
Springfield Armory NHS,2004,33393
Springfield Armory NHS,2005,14389
Springfield Armory NHS,2006,17115
Springfield Armory NHS,2007,13548
Springfield Armory NHS,2008,17358
Springfield Armory NHS,2009,17779
Springfield Armory NHS,2010,16876
Springfield Armory NHS,2011,16161
Springfield Armory NHS,2012,16978
Springfield Armory NHS,2013,17782
Springfield Armory NHS,2014,20595
Springfield Armory NHS,2015,21825
Springfield Armory NHS,2016,22434
Springfield Armory NHS,2017,25109
Springfield Armory NHS,2018,20104
Statue of Liberty NM,2019,4240461
Statue of Liberty NM,1979,1661432
Statue of Liberty NM,1980,1771066
Statue of Liberty NM,1981,1885441
Statue of Liberty NM,1982,1784297
Statue of Liberty NM,1983,1598829
Statue of Liberty NM,1984,637180
Statue of Liberty NM,1985,190172
Statue of Liberty NM,1986,1923692
Statue of Liberty NM,1987,3092686
Statue of Liberty NM,1988,2833424
Statue of Liberty NM,1989,2655797
Statue of Liberty NM,1990,3072185
Statue of Liberty NM,1991,4343017
Statue of Liberty NM,1992,4157904
Statue of Liberty NM,1993,4112003
Statue of Liberty NM,1994,4252823
Statue of Liberty NM,1995,4244725
Statue of Liberty NM,1996,4494076
Statue of Liberty NM,1997,4738388
Statue of Liberty NM,1998,5200633
Statue of Liberty NM,1999,5370015
Statue of Liberty NM,2000,5509706
Statue of Liberty NM,2001,4317998
Statue of Liberty NM,2002,3408560
Statue of Liberty NM,2003,3231247
Statue of Liberty NM,2004,3618053
Statue of Liberty NM,2005,4235595
Statue of Liberty NM,2006,3263585
Statue of Liberty NM,2007,3380296
Statue of Liberty NM,2008,3555244
Statue of Liberty NM,2009,3829483
Statue of Liberty NM,2010,3833288
Statue of Liberty NM,2011,3749982
Statue of Liberty NM,2012,3029443
Statue of Liberty NM,2013,1883544
Statue of Liberty NM,2014,4198815
Statue of Liberty NM,2015,4279020
Statue of Liberty NM,2016,4501547
Statue of Liberty NM,2017,4441988
Statue of Liberty NM,2018,4335431
Steamtown NHS,2019,105403
Steamtown NHS,1989,101761
Steamtown NHS,1990,119990
Steamtown NHS,1991,91417
Steamtown NHS,1992,151079
Steamtown NHS,1993,152947
Steamtown NHS,1994,130129
Steamtown NHS,1995,211553
Steamtown NHS,1996,168970
Steamtown NHS,1997,182827
Steamtown NHS,1998,185274
Steamtown NHS,1999,178208
Steamtown NHS,2000,160421
Steamtown NHS,2001,128435
Steamtown NHS,2002,127766
Steamtown NHS,2003,114855
Steamtown NHS,2004,106433
Steamtown NHS,2005,88031
Steamtown NHS,2006,61178
Steamtown NHS,2007,70726
Steamtown NHS,2008,71123
Steamtown NHS,2009,65144
Steamtown NHS,2010,104855
Steamtown NHS,2011,111725
Steamtown NHS,2012,106309
Steamtown NHS,2013,81174
Steamtown NHS,2014,84257
Steamtown NHS,2015,89592
Steamtown NHS,2016,99660
Steamtown NHS,2017,103956
Steamtown NHS,2018,97950
Stones River NB,2019,284516
Stones River NB,1979,122049
Stones River NB,1980,108157
Stones River NB,1981,103622
Stones River NB,1982,140772
Stones River NB,1983,138605
Stones River NB,1984,123698
Stones River NB,1985,196299
Stones River NB,1986,210335
Stones River NB,1987,151748
Stones River NB,1988,198213
Stones River NB,1989,189904
Stones River NB,1990,192400
Stones River NB,1991,222583
Stones River NB,1992,243813
Stones River NB,1993,283283
Stones River NB,1994,203956
Stones River NB,1995,258269
Stones River NB,1996,255888
Stones River NB,1997,165026
Stones River NB,1998,187647
Stones River NB,1999,191559
Stones River NB,2000,186212
Stones River NB,2001,192084
Stones River NB,2002,187941
Stones River NB,2003,201576
Stones River NB,2004,206638
Stones River NB,2005,206425
Stones River NB,2006,201016
Stones River NB,2007,196061
Stones River NB,2008,198918
Stones River NB,2009,189952
Stones River NB,2010,187559
Stones River NB,2011,187208
Stones River NB,2012,260537
Stones River NB,2013,258242
Stones River NB,2014,272499
Stones River NB,2015,264925
Stones River NB,2016,346213
Stones River NB,2017,230562
Stones River NB,2018,266503
Stonewall NM,2019,2088929
Stonewall NM,2017,106791
Stonewall NM,2018,511220
Sunset Crater Volcano NM,2019,108379
Sunset Crater Volcano NM,1979,308723
Sunset Crater Volcano NM,1980,312079
Sunset Crater Volcano NM,1981,353815
Sunset Crater Volcano NM,1982,348633
Sunset Crater Volcano NM,1983,375136
Sunset Crater Volcano NM,1984,409112
Sunset Crater Volcano NM,1985,412501
Sunset Crater Volcano NM,1986,426454
Sunset Crater Volcano NM,1987,449423
Sunset Crater Volcano NM,1988,515084
Sunset Crater Volcano NM,1989,499265
Sunset Crater Volcano NM,1990,502450
Sunset Crater Volcano NM,1991,520487
Sunset Crater Volcano NM,1992,597942
Sunset Crater Volcano NM,1993,514943
Sunset Crater Volcano NM,1994,522963
Sunset Crater Volcano NM,1995,488911
Sunset Crater Volcano NM,1996,198349
Sunset Crater Volcano NM,1997,187734
Sunset Crater Volcano NM,1998,175805
Sunset Crater Volcano NM,1999,183198
Sunset Crater Volcano NM,2000,167988
Sunset Crater Volcano NM,2001,159523
Sunset Crater Volcano NM,2002,150664
Sunset Crater Volcano NM,2003,159073
Sunset Crater Volcano NM,2004,126911
Sunset Crater Volcano NM,2005,229913
Sunset Crater Volcano NM,2006,221406
Sunset Crater Volcano NM,2007,231855
Sunset Crater Volcano NM,2008,209399
Sunset Crater Volcano NM,2009,187397
Sunset Crater Volcano NM,2010,158819
Sunset Crater Volcano NM,2011,185265
Sunset Crater Volcano NM,2012,177793
Sunset Crater Volcano NM,2013,184864
Sunset Crater Volcano NM,2014,176723
Sunset Crater Volcano NM,2015,182203
Sunset Crater Volcano NM,2016,60233
Sunset Crater Volcano NM,2017,119454
Sunset Crater Volcano NM,2018,104583
Tallgrass Prairie NPRES,2019,33750
Tallgrass Prairie NPRES,1998,18994
Tallgrass Prairie NPRES,1999,21786
Tallgrass Prairie NPRES,2000,18049
Tallgrass Prairie NPRES,2001,18149
Tallgrass Prairie NPRES,2002,16385
Tallgrass Prairie NPRES,2003,16762
Tallgrass Prairie NPRES,2004,15281
Tallgrass Prairie NPRES,2005,17615
Tallgrass Prairie NPRES,2006,27260
Tallgrass Prairie NPRES,2007,23000
Tallgrass Prairie NPRES,2008,20075
Tallgrass Prairie NPRES,2009,23713
Tallgrass Prairie NPRES,2010,22047
Tallgrass Prairie NPRES,2011,17893
Tallgrass Prairie NPRES,2012,18918
Tallgrass Prairie NPRES,2013,16128
Tallgrass Prairie NPRES,2014,17776
Tallgrass Prairie NPRES,2015,29558
Tallgrass Prairie NPRES,2016,29378
Tallgrass Prairie NPRES,2017,30773
Tallgrass Prairie NPRES,2018,27715
Thaddeus Kosciuszko NMEM,2019,1921
Thaddeus Kosciuszko NMEM,1981,11220
Thaddeus Kosciuszko NMEM,1982,7693
Thaddeus Kosciuszko NMEM,1983,7037
Thaddeus Kosciuszko NMEM,1984,7052
Thaddeus Kosciuszko NMEM,1985,7433
Thaddeus Kosciuszko NMEM,1986,7208
Thaddeus Kosciuszko NMEM,1987,7855
Thaddeus Kosciuszko NMEM,1988,7243
Thaddeus Kosciuszko NMEM,1989,7489
Thaddeus Kosciuszko NMEM,1990,6422
Thaddeus Kosciuszko NMEM,1991,5788
Thaddeus Kosciuszko NMEM,1992,5501
Thaddeus Kosciuszko NMEM,1993,4560
Thaddeus Kosciuszko NMEM,1994,7152
Thaddeus Kosciuszko NMEM,1995,7593
Thaddeus Kosciuszko NMEM,1996,7259
Thaddeus Kosciuszko NMEM,1997,6892
Thaddeus Kosciuszko NMEM,1998,5990
Thaddeus Kosciuszko NMEM,1999,6130
Thaddeus Kosciuszko NMEM,2000,8488
Thaddeus Kosciuszko NMEM,2001,7722
Thaddeus Kosciuszko NMEM,2002,6390
Thaddeus Kosciuszko NMEM,2003,4675
Thaddeus Kosciuszko NMEM,2004,4686
Thaddeus Kosciuszko NMEM,2005,4107
Thaddeus Kosciuszko NMEM,2006,3990
Thaddeus Kosciuszko NMEM,2007,4633
Thaddeus Kosciuszko NMEM,2008,3918
Thaddeus Kosciuszko NMEM,2009,3357
Thaddeus Kosciuszko NMEM,2010,2888
Thaddeus Kosciuszko NMEM,2011,1949
Thaddeus Kosciuszko NMEM,2012,2045
Thaddeus Kosciuszko NMEM,2013,1682
Thaddeus Kosciuszko NMEM,2014,1475
Thaddeus Kosciuszko NMEM,2015,1261
Thaddeus Kosciuszko NMEM,2016,2794
Thaddeus Kosciuszko NMEM,2017,2293
Thaddeus Kosciuszko NMEM,2018,2077
Theodore Roosevelt Birthplace NHS,2019,25978
Theodore Roosevelt Birthplace NHS,1979,13237
Theodore Roosevelt Birthplace NHS,1980,14876
Theodore Roosevelt Birthplace NHS,1981,13019
Theodore Roosevelt Birthplace NHS,1982,12563
Theodore Roosevelt Birthplace NHS,1983,13163
Theodore Roosevelt Birthplace NHS,1984,16381
Theodore Roosevelt Birthplace NHS,1985,17511
Theodore Roosevelt Birthplace NHS,1986,16408
Theodore Roosevelt Birthplace NHS,1987,17273
Theodore Roosevelt Birthplace NHS,1988,15817
Theodore Roosevelt Birthplace NHS,1989,11256
Theodore Roosevelt Birthplace NHS,1990,11255
Theodore Roosevelt Birthplace NHS,1991,13237
Theodore Roosevelt Birthplace NHS,1992,17629
Theodore Roosevelt Birthplace NHS,1993,18225
Theodore Roosevelt Birthplace NHS,1994,18876
Theodore Roosevelt Birthplace NHS,1995,16995
Theodore Roosevelt Birthplace NHS,1996,26895
Theodore Roosevelt Birthplace NHS,1997,27613
Theodore Roosevelt Birthplace NHS,1998,23459
Theodore Roosevelt Birthplace NHS,1999,23495
Theodore Roosevelt Birthplace NHS,2000,19837
Theodore Roosevelt Birthplace NHS,2001,11198
Theodore Roosevelt Birthplace NHS,2002,9376
Theodore Roosevelt Birthplace NHS,2003,10175
Theodore Roosevelt Birthplace NHS,2004,11082
Theodore Roosevelt Birthplace NHS,2005,11158
Theodore Roosevelt Birthplace NHS,2006,10713
Theodore Roosevelt Birthplace NHS,2007,13098
Theodore Roosevelt Birthplace NHS,2008,18590
Theodore Roosevelt Birthplace NHS,2009,14390
Theodore Roosevelt Birthplace NHS,2010,15029
